p1_0001.bmp,397.6,287.6,,,
p1_0001.bmp,399.36,287.36,,,
p1_0001.bmp,401.12,287.12,,,
p1_0001.bmp,402.88,286.88,,,
p1_0001.bmp,404.64,286.64,,,
p1_0001.bmp,406.4,286.4,,,
p1_0001.bmp,408.16,286.16,,,
p1_0001.bmp,409.92,285.92,,,
p1_0001.bmp,411.68,285.68,,,
p1_0001.bmp,413.44,285.44,,,
p1_0001.bmp,415.2,285.2,,,
p1_0001.bmp,416.96,284.96,,,
p1_0001.bmp,418.72,284.72,,,
p1_0001.bmp,420.48,284.48,,,
p1_0001.bmp,422.24,284.24,,,
p1_0001.bmp,424.0,284.0,,,
p1_0001.bmp,425.76,283.76,,,
p1_0001.bmp,427.52,283.52,,,
p1_0001.bmp,429.28,283.28,,,
p1_0001.bmp,431.04,283.04,,,
p1_0001.bmp,432.8,282.8,,,
p1_0001.bmp,434.56,282.56,,,
p1_0001.bmp,436.32,282.32,,,
p1_0001.bmp,438.08,282.08,,,
p1_0001.bmp,439.84,281.84,,,
p1_0001.bmp,441.6,281.6,,,
p1_0001.bmp,443.36,281.36,,,
p1_0001.bmp,445.12,281.12,,,
p1_0001.bmp,446.88,280.88,,,
p1_0001.bmp,448.64,280.64,,,
p1_0001.bmp,450.4,280.4,,,
p1_0001.bmp,452.16,280.16,,,
p1_0001.bmp,453.92,279.92,,,
p1_0001.bmp,455.68,279.68,,,
p1_0001.bmp,457.44,279.44,,,
p1_0001.bmp,459.2,279.2,,,
p1_0001.bmp,460.96,278.96,,,
p1_0001.bmp,462.72,278.72,,,
p1_0001.bmp,464.48,278.48,,,
p1_0001.bmp,466.24,278.24,,,
p1_0001.bmp,468.0,278.0,,,
p1_0001.bmp,469.76,277.76,,,
p1_0001.bmp,471.52,277.52,,,
p1_0001.bmp,473.28,277.28,,,
p1_0001.bmp,475.04,277.04,,,
p1_0001.bmp,476.8,276.8,,,
p1_0001.bmp,478.56,276.56,,,
p1_0001.bmp,480.32,276.32,,,
p1_0001.bmp,482.08,276.08,,,
p1_0001.bmp,483.84,275.84,,,
p1_0001.bmp,485.6,275.6,,,
p1_0001.bmp,487.36,275.36,,,
p1_0001.bmp,489.12,275.12,,,
p1_0001.bmp,490.88,274.88,,,
p1_0001.bmp,492.64,274.64,,,
p1_0001.bmp,494.4,274.4,,,
p1_0001.bmp,496.16,274.16,,,
p1_0001.bmp,497.92,273.92,,,
p1_0001.bmp,499.68,273.68,,,
p1_0001.bmp,501.44,273.44,,,
p1_0001.bmp,503.2,273.2,,,
p1_0001.bmp,504.96,272.96,,,
p1_0001.bmp,506.72,272.72,,,
p1_0001.bmp,508.48,272.48,,,
p1_0001.bmp,510.24,272.24,,,
p2_0001.bmp,380.0,260.0,415.204,392.117,210.708
p2_0002.bmp,381.76,259.68,415.567,390.406,208.943
p2_0003.bmp,383.52,259.36,415.91,386.507,205.068
p2_0004.bmp,385.28,259.04,415.932,383.604,202.07
p2_0005.bmp,387.04,258.72,415.621,382.489,200.9
p2_0006.bmp,388.8,258.4,415.103,380.887,199.284
p2_0007.bmp,390.56,258.08,414.734,378.712,196.992
p2_0008.bmp,392.32,257.76,413.869,375.504,193.789
p2_0009.bmp,394.08,257.44,414.281,374.104,192.021
p2_0010.bmp,395.84,257.12,413.99,370.168,188.013
p2_0011.bmp,397.6,256.8,414.238,364.881,182.638
p2_0012.bmp,399.36,256.48,414.843,362.967,180.337
p2_0013.bmp,401.12,256.16,414.531,363.864,180.865
p2_0014.bmp,402.88,255.84,414.799,364.361,180.842
p2_0015.bmp,404.64,255.52,415.281,362.707,178.726
p2_0016.bmp,406.4,255.2,415.567,363.832,179.191
p2_0017.bmp,408.16,254.88,417.67,356.969,171.949
p2_0018.bmp,409.92,254.56,417.163,358.72,173.122
p2_0019.bmp,411.68,254.24,417.073,361.629,175.392
p2_0020.bmp,413.44,253.92,417.858,359.798,172.979
p2_0021.bmp,415.2,253.6,418.43,361.286,173.649
p2_0022.bmp,416.96,253.28,418.588,362.351,174.093
p2_0023.bmp,418.72,252.96,419.423,361.585,172.657
p2_0024.bmp,420.48,252.64,419.98,365.327,175.622
p2_0025.bmp,422.24,252.32,421.189,363.829,173.621
p2_0026.bmp,424.0,252.0,419.121,374.928,184.002
p2_0027.bmp,425.76,251.68,417.532,381.541,190.193
p2_0028.bmp,427.52,251.36,419.212,374.909,183.308
p2_0029.bmp,429.28,251.04,420.807,375.749,183.602
p2_0030.bmp,431.04,250.72,421.507,375.614,182.95
p2_0031.bmp,432.8,250.4,420.06,382.915,189.818
p2_0032.bmp,434.56,250.08,419.224,386.772,193.384
p2_0033.bmp,436.32,249.76,418.874,391.344,197.366
p2_0034.bmp,438.08,249.44,420.285,395.089,200.168
p2_0035.bmp,439.84,249.12,421.641,393.898,198.432
p2_0036.bmp,441.6,248.8,422.208,400.625,204.148
p2_0037.bmp,443.36,248.48,423.111,400.388,203.402
p2_0038.bmp,445.12,248.16,423.509,402.628,205.211
p2_0039.bmp,446.88,247.84,425.019,402.253,204.307
p2_0040.bmp,448.64,247.52,426.693,397.695,199.506
p2_0041.bmp,450.4,247.2,426.837,402.391,203.933
p2_0042.bmp,452.16,246.88,428.19,401.27,202.679
p2_0043.bmp,453.92,246.56,428.815,401.104,202.576
p2_0044.bmp,455.68,246.24,431.769,401.215,202.263
p2_0045.bmp,457.44,245.92,432.863,406.879,207.548
p2_0046.bmp,459.2,245.6,434.133,412.989,213.277
p2_0047.bmp,460.96,245.28,434.64,422.433,222.441
p2_0048.bmp,462.72,244.96,435.346,432.658,232.368
p2_0049.bmp,464.48,244.64,436.723,439.588,239.011
p2_0050.bmp,466.24,244.32,439.112,455.271,254.241
p2_0051.bmp,468.0,244.0,439.779,510.681,308.223
p2_0052.bmp,469.76,243.68,442.973,580.796,376.744
p2_0053.bmp,471.52,243.36,448.232,603.751,399.302
p2_0054.bmp,473.28,243.04,453.385,658.508,453.402
p2_0055.bmp,475.04,242.72,459.481,740.339,534.505
p2_0056.bmp,476.8,242.4,465.001,792.823,586.57
p2_0057.bmp,478.56,242.08,471.322,871.066,664.104
p2_0058.bmp,480.32,241.76,482.457,874.651,667.486
p2_0059.bmp,482.08,241.44,493.065,874.027,666.672
p2_0060.bmp,483.84,241.12,501.759,925.658,717.817
p2_0061.bmp,485.6,240.8,510.04,862.896,655.015
p2_0062.bmp,487.36,240.48,517.907,863.94,655.787
p2_0063.bmp,489.12,240.16,524.995,817.125,608.805
p2_0064.bmp,490.88,239.84,530.201,736.014,527.718
p2_0065.bmp,492.64,239.52,533.395,660.68,452.503
p2_0066.bmp,494.4,239.2,536.982,628.962,420.596
p2_0067.bmp,496.16,238.88,538.946,567.194,358.984
p2_0068.bmp,497.92,238.56,542.14,548.49,339.982
p2_0069.bmp,499.68,238.24,542.21,495.397,287.209
p2_0070.bmp,501.44,237.92,542.193,460.229,252.156
p2_0071.bmp,503.2,237.6,543.087,441.119,232.722
p2_0072.bmp,504.96,237.28,548.569,466.71,257.134
p2_0073.bmp,506.72,236.96,549.719,447.437,237.829
p2_0074.bmp,508.48,236.64,551.078,437.155,227.326
p2_0075.bmp,510.24,236.32,554.682,447.38,236.862
p2_0076.bmp,512.0,236.0,554.991,436.231,225.394
p2_0077.bmp,513.76,235.68,557.423,443.015,231.565
p2_0078.bmp,515.52,235.36,558.559,444.01,231.991
p2_0079.bmp,517.28,235.04,559.168,442.887,230.43
p2_0080.bmp,519.04,234.72,560.822,449.302,236.259
p2_0081.bmp,520.8,234.4,561.443,453.349,239.766
p2_0082.bmp,522.56,234.08,555.839,431.309,216.909
p2_0083.bmp,524.32,233.76,554.899,428.823,213.883
p2_0084.bmp,526.08,233.44,555.481,433.21,217.889
p2_0085.bmp,527.84,233.12,555.981,434.678,219.042
p2_0086.bmp,529.6,232.8,555.326,435.311,219.084
p2_0087.bmp,531.36,232.48,554.415,433.99,217.196
p2_0088.bmp,533.12,232.16,548.629,408.716,191.381
p2_0089.bmp,534.88,231.84,549.272,409.908,192.367
p2_0090.bmp,536.64,231.52,551.478,412.02,194.547
p2_0091.bmp,538.4,231.2,573.297,496.877,280.631
p2_0092.bmp,540.16,230.88,582.228,544.429,328.639
p2_0093.bmp,541.92,230.56,585.018,560.346,344.735
p2_0094.bmp,543.68,230.24,584.616,551.864,336.368
p2_0095.bmp,545.44,229.92,582.676,532.859,317.486
p2_0096.bmp,547.2,229.6,584.238,545.311,330.047
p2_0097.bmp,548.96,229.28,585.201,558.587,343.414
p2_0098.bmp,550.72,228.96,588.663,595.105,380.034
p2_0099.bmp,552.48,228.64,588.401,593.788,379.048
p2_0100.bmp,554.24,228.32,591.472,604.082,389.773
p2_0101.bmp,556.0,228.0,601.373,642.13,428.898
p2_0102.bmp,557.76,227.68,606.528,640.145,428.082
p2_0103.bmp,559.52,227.36,605.824,614.75,403.066
p2_0104.bmp,561.28,227.04,605.485,597.688,386.148
p2_0105.bmp,563.04,226.72,605.845,601.594,389.934
p2_0106.bmp,564.8,226.4,608.232,607.3,395.907
p2_0107.bmp,566.56,226.08,610.149,603.168,392.2
p2_0108.bmp,568.32,225.76,607.916,573.921,363.211
p2_0109.bmp,570.08,225.44,600.956,514.379,304.084
p2_0110.bmp,571.84,225.12,606.504,515.999,307.18
p2_0111.bmp,573.6,224.8,600.233,474.805,266.454
p2_0112.bmp,575.36,224.48,594.39,441.234,233.299
p2_0113.bmp,577.12,224.16,594.628,443.16,235.708
p2_0114.bmp,578.88,223.84,591.286,416.363,210.02
p2_0115.bmp,580.64,223.52,592.402,408.314,203.382
p2_0116.bmp,582.4,223.2,600.194,416.201,213.895
p2_0117.bmp,584.16,222.88,610.405,432.153,232.895
p2_0118.bmp,585.92,222.56,622.086,448.618,253.043
p2_0119.bmp,587.68,222.24,621.744,438.202,244.066
p2_0120.bmp,589.44,221.92,620.356,430.791,237.301
p2_0121.bmp,591.2,221.6,617.825,420.142,227.2
p2_0122.bmp,592.96,221.28,627.549,432.876,243.398
p2_0123.bmp,594.72,220.96,637.66,449.592,263.516
p2_0124.bmp,596.48,220.64,654.767,485.013,303.243
p2_0125.bmp,598.24,220.32,663.599,505.046,325.887
p2_0126.bmp,600.0,220.0,658.539,491.683,312.506
p2_0127.bmp,598.24,219.68,644.444,456.229,275.528
p2_0128.bmp,596.48,219.36,636.373,441.25,259.532
p2_0129.bmp,594.72,219.04,628.739,423.943,241.633
p2_0130.bmp,592.96,218.72,620.952,408.967,225.678
p2_0131.bmp,591.2,218.4,615.601,400.156,216.347
p2_0132.bmp,589.44,218.08,612.239,399.814,215.19
p2_0133.bmp,587.68,217.76,608.132,394.7,209.355
p2_0134.bmp,585.92,217.44,603.496,386.481,200.326
p2_0135.bmp,584.16,217.12,596.094,371.351,184.131
p2_0136.bmp,582.4,216.8,594.937,370.489,183.213
p2_0137.bmp,580.64,216.48,592.669,366.951,179.377
p2_0138.bmp,578.88,216.16,589.711,359.942,172.353
p2_0139.bmp,577.12,215.84,587.087,355.434,167.758
p2_0140.bmp,575.36,215.52,585.586,356.07,168.157
p2_0141.bmp,573.6,215.2,584.577,360.391,172.081
p2_0142.bmp,571.84,214.88,579.623,354.937,165.759
p2_0143.bmp,570.08,214.56,579.363,359.7,170.221
p2_0144.bmp,568.32,214.24,578.462,364.671,174.612
p2_0145.bmp,566.56,213.92,576.043,363.031,172.424
p2_0146.bmp,564.8,213.6,573.519,362.257,170.952
p2_0147.bmp,563.04,213.28,572.693,364.549,172.958
p2_0148.bmp,561.28,212.96,570.638,362.231,170.163
p2_0149.bmp,559.52,212.64,568.441,360.601,167.943
p2_0150.bmp,557.76,212.32,567.33,362.508,169.188
p2_0151.bmp,556.0,212.0,566.467,363.287,169.452
p2_0152.bmp,554.24,211.68,567.809,373.026,178.706
p2_0153.bmp,552.48,211.36,567.045,374.158,179.264
p2_0154.bmp,550.72,211.04,570.033,382.843,187.909
p2_0155.bmp,548.96,210.72,567.72,380.149,184.437
p2_0156.bmp,547.2,210.4,559.985,364.952,167.871
p2_0157.bmp,545.44,210.08,556.778,359.674,161.885
p2_0158.bmp,543.68,209.76,554.085,354.818,156.608
p2_0159.bmp,541.92,209.44,554.551,355.436,157.305
p2_0160.bmp,540.16,209.12,556.706,362.729,164.764
p2_0161.bmp,538.4,208.8,557.223,364.338,166.447
p2_0162.bmp,536.64,208.48,557.423,367.355,169.472
p2_0163.bmp,534.88,208.16,557.894,370.493,172.629
p2_0164.bmp,533.12,207.84,557.742,371.414,173.736
p2_0165.bmp,531.36,207.52,557.664,379.718,181.978
p2_0166.bmp,529.6,207.2,556.378,381.178,183.477
p2_0167.bmp,527.84,206.88,555.558,380.984,183.447
p2_0168.bmp,526.08,206.56,554.772,383.446,185.923
p2_0169.bmp,524.32,206.24,554.687,390.502,192.868
p2_0170.bmp,522.56,205.92,553.827,398.159,200.302
p2_0171.bmp,520.8,205.6,551.273,389.91,192.426
p2_0172.bmp,519.04,205.28,550.349,400.613,202.801
p2_0173.bmp,517.28,204.96,548.656,408.0,209.984
p2_0174.bmp,515.52,204.64,546.897,410.819,212.845
p2_0175.bmp,513.76,204.32,546.173,431.323,232.806
p2_0176.bmp,512.0,204.0,545.324,445.848,247.059
p2_0177.bmp,510.24,203.68,545.644,474.339,275.021
p2_0178.bmp,508.48,203.36,546.136,510.29,310.25
p2_0179.bmp,506.72,203.04,546.391,547.884,347.233
p2_0180.bmp,504.96,202.72,543.989,565.35,364.223
p2_0181.bmp,503.2,202.4,540.384,590.011,387.878
p2_0182.bmp,501.44,202.08,536.606,617.966,414.647
p2_0183.bmp,499.68,201.76,531.511,632.837,428.319
p2_0184.bmp,497.92,201.44,519.171,603.027,397.228
p2_0185.bmp,496.16,201.12,512.535,652.865,445.512
p2_0186.bmp,494.4,200.8,500.792,603.034,394.841
p2_0187.bmp,492.64,200.48,490.448,555.236,346.41
p2_0188.bmp,490.88,200.16,481.474,521.775,312.165
p2_0189.bmp,489.12,199.84,470.813,556.561,344.646
p2_0190.bmp,487.36,199.52,467.018,478.643,266.867
p2_0191.bmp,485.6,199.2,463.512,448.97,236.739
p2_0192.bmp,483.84,198.88,459.807,431.636,218.77
p2_0193.bmp,482.08,198.56,456.94,433.826,219.557
p2_0194.bmp,480.32,198.24,455.379,424.665,209.424
p2_0195.bmp,478.56,197.92,453.678,414.658,198.491
p2_0196.bmp,476.8,197.6,452.372,413.815,196.306
p2_0197.bmp,475.04,197.28,451.504,404.919,186.198
p2_0198.bmp,473.28,196.96,452.493,398.074,177.869
p2_0199.bmp,471.52,196.64,452.836,394.603,172.943
p2_0200.bmp,469.76,196.32,452.5,396.956,173.835
p3_0001.bmp,600.0,240.0,,,
p3_0002.bmp,598.24,239.52,,,
p3_0003.bmp,596.48,239.04,,,
p3_0004.bmp,594.72,238.56,,,
p3_0005.bmp,592.96,238.08,,,
p3_0006.bmp,591.2,237.6,,,
p3_0007.bmp,589.44,237.12,,,
p3_0008.bmp,587.68,236.64,,,
p3_0009.bmp,585.92,236.16,,,
p3_0010.bmp,584.16,235.68,,,
p3_0011.bmp,582.4,235.2,,,
p3_0012.bmp,580.64,234.72,,,
p3_0013.bmp,578.88,234.24,,,
p3_0014.bmp,577.12,233.76,,,
p3_0015.bmp,575.36,233.28,,,
p3_0016.bmp,573.6,232.8,,,
p3_0017.bmp,571.84,232.32,,,
p3_0018.bmp,570.08,231.84,,,
p3_0019.bmp,568.32,231.36,,,
p3_0020.bmp,566.56,230.88,,,
p3_0021.bmp,564.8,230.4,,,
p3_0022.bmp,563.04,229.92,,,
p3_0023.bmp,561.28,229.44,,,
p3_0024.bmp,559.52,228.96,,,
p3_0025.bmp,557.76,228.48,,,
p3_0026.bmp,556.0,228.0,,,
p3_0027.bmp,554.24,227.52,,,
p3_0028.bmp,552.48,227.04,,,
p3_0029.bmp,550.72,226.56,,,
p3_0030.bmp,548.96,226.08,,,
p3_0031.bmp,547.2,225.6,,,
p3_0032.bmp,545.44,225.12,,,
p3_0033.bmp,543.68,224.64,,,
p3_0034.bmp,541.92,224.16,,,
p3_0035.bmp,540.16,223.68,,,
p3_0036.bmp,538.4,223.2,,,
p3_0037.bmp,536.64,222.72,,,
p3_0038.bmp,534.88,222.24,,,
p3_0039.bmp,533.12,221.76,,,
p3_0040.bmp,531.36,221.28,,,
p3_0041.bmp,529.6,220.8,,,
p3_0042.bmp,527.84,220.32,,,
p3_0043.bmp,526.08,219.84,,,
p3_0044.bmp,524.32,219.36,,,
p3_0045.bmp,522.56,218.88,,,
p3_0046.bmp,520.8,218.4,,,
p3_0047.bmp,519.04,217.92,,,
p3_0048.bmp,517.28,217.44,,,
p3_0049.bmp,515.52,216.96,,,
p3_0050.bmp,513.76,216.48,,,
p3_0051.bmp,512.0,216.0,,,
p3_0052.bmp,510.24,215.52,,,
p3_0053.bmp,508.48,215.04,,,
p3_0054.bmp,506.72,214.56,,,
p3_0055.bmp,504.96,214.08,,,
p3_0056.bmp,503.2,213.6,,,
p3_0057.bmp,501.44,213.12,,,
p3_0058.bmp,499.68,212.64,,,
p3_0059.bmp,497.92,212.16,,,
p3_0060.bmp,496.16,211.68,,,
p3_0061.bmp,494.4,211.2,,,
p3_0062.bmp,492.64,210.72,,,
p3_0063.bmp,490.88,210.24,,,
p3_0064.bmp,489.12,209.76,,,
p3_0065.bmp,487.36,209.28,,,
p3_0066.bmp,485.6,208.8,,,
p3_0067.bmp,483.84,208.32,,,
p3_0068.bmp,482.08,207.84,,,
p3_0069.bmp,480.32,207.36,,,
p3_0070.bmp,478.56,206.88,,,
p3_0071.bmp,476.8,206.4,,,
p3_0072.bmp,475.04,205.92,,,
p3_0073.bmp,473.28,205.44,,,
p3_0074.bmp,471.52,204.96,,,
p3_0075.bmp,469.76,204.48,,,
p3_0076.bmp,468.0,204.0,,,
p3_0077.bmp,466.24,203.52,,,
p3_0078.bmp,464.48,203.04,,,
p3_0079.bmp,462.72,202.56,,,
p3_0080.bmp,460.96,202.08,,,
p3_0081.bmp,459.2,201.6,,,
p3_0082.bmp,457.44,201.12,,,
p3_0083.bmp,455.68,200.64,,,
p3_0084.bmp,453.92,200.16,,,
p3_0085.bmp,452.16,199.68,,,
p3_0086.bmp,450.4,199.2,,,
p3_0087.bmp,448.64,198.72,,,
p3_0088.bmp,446.88,198.24,,,
p3_0089.bmp,445.12,197.76,,,
p3_0090.bmp,443.36,197.28,,,
p3_0091.bmp,441.6,196.8,,,
p3_0092.bmp,439.84,196.32,,,
p3_0093.bmp,438.08,195.84,,,
p3_0094.bmp,436.32,195.36,,,
p3_0095.bmp,434.56,194.88,,,
p3_0096.bmp,432.8,194.4,,,
p3_0097.bmp,431.04,193.92,,,
p3_0098.bmp,429.28,193.44,,,
p3_0099.bmp,427.52,192.96,,,
p3_0100.bmp,425.76,192.48,,,
p3_0101.bmp,424.0,192.0,,,
p3_0102.bmp,422.24,191.52,,,
p3_0103.bmp,420.48,191.04,,,
p3_0104.bmp,418.72,190.56,,,
p3_0105.bmp,416.96,190.08,,,
p3_0106.bmp,415.2,189.6,,,
p3_0107.bmp,413.44,189.12,,,
p3_0108.bmp,411.68,188.64,,,
p3_0109.bmp,409.92,188.16,,,
p3_0110.bmp,408.16,187.68,,,
p3_0111.bmp,406.4,187.2,,,
p3_0112.bmp,404.64,186.72,,,
p3_0113.bmp,402.88,186.24,,,
p3_0114.bmp,401.12,185.76,,,
p3_0115.bmp,399.36,185.28,,,
p3_0116.bmp,397.6,184.8,,,
p3_0117.bmp,395.84,184.32,,,
p3_0118.bmp,394.08,183.84,,,
p3_0119.bmp,392.32,183.36,,,
p3_0120.bmp,390.56,182.88,,,
p3_0121.bmp,388.8,182.4,,,
p3_0122.bmp,387.04,181.92,,,
p3_0123.bmp,385.28,181.44,,,
p3_0124.bmp,383.52,180.96,,,
p3_0125.bmp,381.76,180.48,,,
p3_0126.bmp,380.0,180.0,,,
p3_0127.bmp,381.76,180.48,,,
p3_0128.bmp,383.52,180.96,,,
p3_0129.bmp,385.28,181.44,,,
p3_0130.bmp,387.04,181.92,,,
p3_0131.bmp,388.8,182.4,,,
p3_0132.bmp,390.56,182.88,,,
p3_0133.bmp,392.32,183.36,,,
p3_0134.bmp,394.08,183.84,,,
p3_0135.bmp,395.84,184.32,,,
p3_0136.bmp,397.6,184.8,,,
p3_0137.bmp,399.36,185.28,,,
p3_0138.bmp,401.12,185.76,,,
p3_0139.bmp,402.88,186.24,,,
p3_0140.bmp,404.64,186.72,,,
p3_0141.bmp,406.4,187.2,,,
p3_0142.bmp,408.16,187.68,,,
p3_0143.bmp,409.92,188.16,,,
p3_0144.bmp,411.68,188.64,,,
p3_0145.bmp,413.44,189.12,,,
p3_0146.bmp,415.2,189.6,,,
p3_0147.bmp,416.96,190.08,,,
p3_0148.bmp,418.72,190.56,,,
p3_0149.bmp,420.48,191.04,,,
p3_0150.bmp,422.24,191.52,,,
p3_0151.bmp,424.0,192.0,,,
p3_0152.bmp,425.76,192.48,,,
p3_0153.bmp,427.52,192.96,,,
p3_0154.bmp,429.28,193.44,,,
p3_0155.bmp,431.04,193.92,,,
p3_0156.bmp,432.8,194.4,,,
p3_0157.bmp,434.56,194.88,,,
p3_0158.bmp,436.32,195.36,,,
p3_0159.bmp,438.08,195.84,,,
p3_0160.bmp,439.84,196.32,,,
p3_0161.bmp,441.6,196.8,,,
p3_0162.bmp,443.36,197.28,,,
p3_0163.bmp,445.12,197.76,,,
p3_0164.bmp,446.88,198.24,,,
p3_0165.bmp,448.64,198.72,,,
p3_0166.bmp,450.4,199.2,,,
p3_0167.bmp,452.16,199.68,,,
p3_0168.bmp,453.92,200.16,,,
p3_0169.bmp,455.68,200.64,,,
p3_0170.bmp,457.44,201.12,,,
p3_0171.bmp,459.2,201.6,,,
p3_0172.bmp,460.96,202.08,,,
p3_0173.bmp,462.72,202.56,,,
p3_0174.bmp,464.48,203.04,,,
p3_0175.bmp,466.24,203.52,,,
p3_0176.bmp,468.0,204.0,,,
p3_0177.bmp,469.76,204.48,,,
p3_0178.bmp,471.52,204.96,,,
p3_0179.bmp,473.28,205.44,,,
p3_0180.bmp,475.04,205.92,,,
